cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-width,stem-color,ring-type,habitat
6,8,8,1,0,5,0.5690177685771786,6,1,2
5,8,8,1,0,5,0.3438255976101591,6,1,0
5,8,5,1,0,5,0.4394824489943797,6,1,0
6,8,5,1,0,5,5.878794811619169e-05,6,1,2
6,8,8,1,0,5,0.2491651717611908,6,1,2
2,8,5,1,0,5,0.2013367460690804,6,1,0
5,8,8,1,0,5,-0.0916123612950952,6,1,0
6,8,8,1,0,5,0.1714439800115114,6,1,2
6,8,5,1,0,5,0.2461758951554338,6,1,2
6,8,5,1,0,5,0.3926504488375217,6,1,0
5,8,5,1,0,5,0.3697326615267188,6,1,2
2,8,8,1,0,5,0.1315869586014196,6,1,2
2,8,5,1,0,5,0.2392009164086679,6,1,0
6,8,5,1,0,5,0.2491651717611908,6,1,0
2,8,5,1,0,5,-0.0368089568562189,6,1,0
6,8,5,1,0,5,0.1604832991237362,6,1,2
2,8,8,1,0,5,0.072797852021534,6,1,0
5,8,5,1,0,5,0.7115066201182573,6,1,2
6,8,5,1,0,5,0.0359301072171988,6,1,2
2,8,8,1,0,5,0.1674582778705023,6,1,2
2,8,5,1,0,5,0.4833251725454809,6,1,0
6,8,5,1,0,5,0.2979900229885535,6,1,2
2,8,5,1,0,5,0.1535083203769701,6,1,0
2,8,5,1,0,5,0.1983474694633236,6,1,2
5,8,5,1,0,5,0.3547862784979345,6,1,2
6,8,5,1,0,5,0.0339372561466943,6,1,2
6,8,8,1,0,5,0.4813323214749764,6,1,2
2,8,5,1,0,5,0.1276012564604103,6,1,2
5,8,5,1,0,5,0.4564216830936689,6,1,2
5,8,5,1,0,5,0.2950007463827965,6,1,2
6,8,5,1,0,5,0.3567791295684391,6,1,2
2,8,5,1,0,5,0.3886647466965127,6,1,2
2,8,8,1,0,5,0.3677398104562143,6,1,2
2,8,5,1,0,5,0.3657469593857098,6,1,0
5,8,8,1,0,5,0.3039685762000671,6,1,2
5,8,5,1,0,5,0.4275253425713524,6,1,2
5,8,8,1,0,5,0.2770650867482551,6,1,0
5,8,8,1,0,5,0.3846790445555035,6,1,0
6,8,5,1,0,5,0.4155682361483246,6,1,2
2,8,5,1,0,5,0.1814082353640345,6,1,0
6,8,8,1,0,5,0.1953581928575666,6,1,2
2,8,8,1,0,5,0.4544288320231643,6,1,0
5,8,5,1,0,5,0.336850618863393,6,1,2
2,8,8,1,0,5,0.3866718956260081,6,1,2
2,8,8,1,0,5,0.2322259376619017,6,1,2
2,8,8,1,0,5,0.1843975119697914,6,1,2
5,8,5,1,0,5,-0.0796552548720677,6,1,0
6,8,8,1,0,5,0.3219042358346086,6,1,2
6,8,5,1,0,5,0.3707290870619711,6,1,2
5,8,8,1,0,5,0.0648264477395156,6,1,0
6,8,8,1,0,5,0.4434681511353892,6,1,0
6,8,5,1,0,5,0.3009792995943103,6,1,2
5,8,5,1,0,5,0.3119399804820855,6,1,2
2,8,8,1,0,5,0.3896611722317648,6,1,0
5,8,5,1,0,5,0.2959971719180487,6,1,2
2,8,8,1,0,5,0.139558362883438,6,1,0
2,8,5,1,0,5,0.2581330015784615,6,1,0
2,8,8,1,0,5,0.4942858534332562,6,1,0
2,8,5,1,0,5,0.2850364910302735,6,1,0
5,8,5,1,0,5,0.1415512139539425,6,1,0
2,8,5,1,0,5,0.4265289170360999,6,1,0
2,8,5,1,0,5,0.4155682361483246,6,1,0
2,8,8,1,0,5,0.1515154693064655,6,1,0
5,8,5,1,0,5,0.3547862784979345,6,1,2
6,8,5,1,0,5,0.590939130352729,6,1,0
5,8,5,1,0,5,-0.0168804461511728,6,1,2
6,8,8,1,0,5,-0.1244944039584211,6,1,2
2,8,5,1,0,5,0.1744332566172684,6,1,2
2,8,5,1,0,5,0.3468148742159161,6,1,2
6,8,8,1,0,5,0.4962787045037607,6,1,0
2,8,8,1,0,5,0.1794153842935298,6,1,0
6,8,8,1,0,5,0.3727219381324759,6,1,2
5,8,5,1,0,5,0.1535083203769701,6,1,2
2,8,8,1,0,5,0.4952822789685086,6,1,0
2,8,5,1,0,5,0.2451794696201815,6,1,0
2,8,8,1,0,5,0.1774225332230252,6,1,2
2,8,5,1,0,5,0.0777799796977954,6,1,0
6,8,5,1,0,5,0.5062429598562839,6,1,0
2,8,8,1,0,5,0.3956397254432788,6,1,2
6,8,5,1,0,5,0.3338613422576362,6,1,2
5,8,8,1,0,5,0.2651079803252276,6,1,0
5,8,5,1,0,5,0.0458943625697218,6,1,0
2,8,5,1,0,5,0.1824046608992868,6,1,0
2,8,5,1,0,5,0.2003403205338282,6,1,2
6,8,8,1,0,5,0.3089507038763287,6,1,0
2,8,5,1,0,5,0.4075968318663061,6,1,2
5,8,8,1,0,5,0.3916540233022693,6,1,0
2,8,5,1,0,5,0.0977084904028414,6,1,2
5,8,5,1,0,5,0.1425476394891948,6,1,0
6,8,5,1,0,5,0.243186618549677,6,1,2
2,8,5,1,0,5,0.4215467893598383,6,1,2
2,8,8,1,0,5,0.4962787045037607,6,1,2
2,8,8,1,0,5,0.2840400654950212,6,1,0
2,8,5,1,0,5,0.463396661840435,6,1,2
5,8,5,1,0,5,0.1385619373481855,6,1,2
2,8,8,1,0,5,0.1206262777136442,6,1,2
2,8,8,1,0,5,0.2671008313957321,6,1,2
6,8,5,1,0,5,0.1594868735884839,6,1,0
5,8,8,1,0,5,0.5271678960965822,6,1,0
5,8,5,1,0,5,0.6726460242434176,6,1,0
5,8,5,1,0,5,0.1824046608992868,6,1,2
5,8,8,1,0,5,0.2362116398029108,6,1,0
6,8,5,1,0,5,0.3647505338504574,6,1,0
2,8,8,1,0,5,0.273079384607246,6,1,0
2,8,5,1,0,5,0.3199113847641039,6,1,2
6,8,8,1,0,5,0.6038926623110091,6,1,0
5,8,8,1,0,5,0.0528693413164879,6,1,2
2,8,5,1,0,5,0.3508005763569252,6,1,0
2,8,8,1,0,5,0.4235396404303429,6,1,0
2,8,8,1,0,5,-0.0318268291799573,6,1,2
2,8,5,1,0,5,0.4454610022058937,6,1,0
2,8,8,1,0,5,0.353789852962682,6,1,2
2,8,8,1,0,5,0.3428291720749068,6,1,0
5,8,8,1,0,5,0.4175610872188292,6,1,0
2,8,5,1,0,5,0.1555011714474748,6,1,0
6,8,8,1,0,5,0.1056798946848598,6,1,0
6,8,8,1,0,5,0.5959212580289905,6,1,2
6,8,5,1,0,5,0.2830436399597689,6,1,2
6,8,8,1,0,5,-0.1623585742980085,6,1,2
6,8,5,1,0,5,0.4614038107699305,6,1,0
5,8,8,1,0,5,0.1126548734316258,6,1,0
5,8,8,1,0,5,0.2780615122835074,6,1,2
2,8,8,1,0,5,0.2053224482100897,6,1,0
6,8,5,1,0,5,0.3189149592288516,6,1,0
5,8,8,1,0,5,0.206318873745342,6,1,0
6,8,5,1,0,5,0.6517210880031196,6,1,2
2,8,8,1,0,5,0.3926504488375217,6,1,0
2,8,8,1,0,5,0.2401973419439201,6,1,0
6,8,5,1,0,5,0.4763501937987148,6,1,0
2,8,8,1,0,5,0.2541472994374522,6,1,0
5,8,5,1,0,5,0.2411937674791724,6,1,2
5,8,8,1,0,5,0.072797852021534,6,1,0
6,8,8,1,0,5,0.2242545333798833,6,1,0
6,8,8,1,0,5,0.3787004913439895,6,1,2
5,8,5,1,0,5,-0.0826445314778245,6,1,0
2,8,8,1,0,5,-0.1504014678749808,6,1,2
5,8,8,1,0,5,-0.3217866599383763,6,1,2
6,8,8,1,0,5,0.2421901930144247,6,1,2
2,8,8,1,0,5,0.0558586179222449,6,1,2
6,8,8,1,0,5,0.336850618863393,6,1,2
6,8,5,1,0,5,0.2471723206906863,6,1,0
6,8,8,1,0,5,0.4145718106130722,6,1,2
2,8,8,1,0,5,0.3069578528058241,6,1,0
6,8,8,1,0,5,0.0957156393323367,6,1,2
2,8,8,1,0,5,0.2820472144245167,6,1,0
5,8,8,1,0,5,0.1345762352071764,6,1,2
5,8,8,1,0,5,0.3079542783410764,6,1,2
5,8,5,1,0,5,0.3039685762000671,6,1,0
6,8,8,1,0,5,0.1206262777136442,6,1,0
6,8,8,1,0,5,0.493289427898004,6,1,2
5,8,5,1,0,5,-0.0776624038015632,6,1,0
2,8,5,1,0,5,0.2352152142676586,6,1,2
5,8,5,1,0,5,0.0458943625697218,6,1,0
6,8,5,1,0,5,0.1176370011078874,6,1,0
2,8,8,1,0,5,0.1814082353640345,6,1,0
2,8,8,1,0,5,0.0209837241884143,6,1,0
2,8,8,1,0,5,0.1754296821525207,6,1,0
6,8,5,1,0,5,0.3209078102993562,6,1,2
6,8,8,1,0,5,0.5929319814232339,6,1,0
2,8,5,1,0,5,0.3328649167223839,6,1,2
2,8,5,1,0,5,0.5490892578721327,6,1,0
6,8,5,1,0,5,0.0150051709769007,6,1,0
6,8,5,1,0,5,0.1505190437712132,6,1,0
2,8,8,1,0,5,-0.0487660632792464,6,1,0
5,8,5,1,0,5,0.1574940225179793,6,1,0
2,8,8,1,0,5,0.4922930023627516,6,1,2
5,8,5,1,0,5,0.5311535982375913,6,1,2
5,8,5,1,0,5,0.4554252575584165,6,1,2
5,8,8,1,0,5,0.3687362359914666,6,1,2
5,8,5,1,0,5,0.3308720656518793,6,1,2
2,8,5,1,0,5,0.2780615122835074,6,1,2
2,8,5,1,0,5,0.2073152992805943,6,1,0
6,8,8,1,0,5,0.3049650017353196,6,1,2
2,8,5,1,0,5,0.1574940225179793,6,1,0
6,8,8,1,0,5,0.2671008313957321,6,1,2
6,8,5,1,0,5,0.2591294271137138,6,1,0
5,8,5,1,0,5,0.5460999812663757,6,1,0
5,8,5,1,0,5,0.3408363210044023,6,1,2
6,8,8,1,0,5,0.2770650867482551,6,1,2
5,8,5,1,0,5,0.2890221931712828,6,1,2
2,8,8,1,0,5,0.2511580228316953,6,1,2
6,8,8,1,0,5,0.4285217681066045,6,1,0
5,8,8,1,0,5,0.1126548734316258,6,1,2
2,8,5,1,0,5,0.5381285769843575,6,1,0
2,8,5,1,0,5,0.2302330865913972,6,1,2
2,8,5,1,0,5,0.2860329165655258,6,1,2
6,8,5,1,0,5,0.2870293421007781,6,1,0
6,8,8,1,0,5,0.0897370861208231,6,1,0
5,8,5,1,0,5,0.0239730007941713,6,1,0
2,8,8,1,0,5,0.2651079803252276,6,1,2
6,8,8,1,0,5,0.2182759801683695,6,1,2
5,8,8,1,0,5,0.2132938524921079,6,1,2
5,8,5,1,0,5,0.2322259376619017,6,1,2
6,8,5,1,0,5,0.2053224482100897,6,1,2
5,8,8,1,0,5,0.2461758951554338,6,1,2
6,8,5,1,0,5,0.3019757251295626,6,1,0
2,8,8,1,0,5,0.3707290870619711,6,1,2
5,8,5,1,0,5,0.3378470443986452,6,1,2
5,8,8,1,0,5,0.6935709604837159,6,1,0
2,8,5,1,0,5,0.4145718106130722,6,1,0
6,8,8,1,0,5,0.086747809515066,6,1,0
2,8,8,1,0,5,0.1445404905596994,6,1,0
5,8,8,1,0,5,0.1176370011078874,6,1,0
2,8,8,1,0,5,0.3896611722317648,6,1,2
2,8,5,1,0,5,-0.0597267441670216,6,1,0
5,8,5,1,0,5,0.4085932574015585,6,1,2
5,8,8,1,0,5,0.2710865335367413,6,1,0
2,5,5,1,0,11,2.561868839081776,6,1,0
5,7,5,1,0,11,2.2778875615348704,6,1,0
2,5,5,1,0,11,2.301801774380926,4,1,0
2,7,5,1,0,11,1.8793173474339515,6,1,0
5,0,5,1,0,11,2.854817946445951,4,1,0
2,5,5,1,0,11,2.311766029733449,6,1,0
5,0,5,1,0,11,2.5269939453479453,6,1,0
5,5,5,1,0,11,2.254969774224068,4,1,0
2,5,5,1,0,11,2.611690115844391,4,1,0
5,5,5,1,0,11,2.482154796261592,6,1,0
5,5,5,1,0,11,1.741810623569134,6,1,0
2,5,5,1,0,11,1.632203814691381,6,1,0
2,5,5,1,0,11,1.6561180275374363,6,1,0
2,7,5,1,0,11,1.7129142830468174,4,1,0
5,0,5,1,0,11,2.5867794774630832,6,1,0
2,0,5,1,0,11,2.404433604511913,6,1,0
2,0,5,1,0,11,1.9570385391836305,4,1,0
5,5,5,1,0,11,2.9654211808589563,6,1,0
5,5,5,1,0,11,1.853410283517392,4,1,0
2,7,5,1,0,11,1.853410283517392,4,1,0
5,0,5,1,0,11,2.3336873915089997,4,1,0
2,5,5,1,0,11,1.842449602629616,4,1,0
5,7,5,1,0,11,2.562865264617028,6,1,0
5,0,5,1,0,11,1.621243133803606,6,1,0
2,5,5,1,0,11,2.3267124127622334,4,1,0
2,0,5,1,0,11,3.012253181015815,4,1,0
5,0,5,1,0,11,2.252976923153563,6,1,0
5,7,5,1,0,11,2.305787476521935,6,1,0
5,0,5,1,0,11,2.2091341996024623,6,1,0
2,0,5,1,0,11,1.8514174324468868,4,1,0
2,5,5,1,0,11,2.3695587107780822,6,1,0
2,7,5,1,0,11,2.8358858612761577,4,1,0
2,5,5,1,0,11,2.3964622002298945,4,1,0
5,7,5,1,0,11,1.768714113020946,4,1,0
2,5,5,1,0,11,2.055684667173608,6,1,0
5,0,5,1,0,11,2.4343263705694813,4,1,0
5,0,5,1,0,11,2.258955476365077,4,1,0
5,7,5,1,0,11,2.309773178662944,6,1,0
2,0,5,1,0,11,1.9709884966771627,4,1,0
5,7,5,1,0,11,2.0158276457635163,4,1,0
5,5,5,1,0,11,2.845850116628681,6,1,0
5,5,5,1,0,11,2.3436516468615225,6,1,0
5,0,5,1,0,11,2.1782450080096405,4,1,0
5,7,5,1,0,11,1.8205282408540655,4,1,0
2,5,5,1,0,11,2.587775902998336,6,1,0
2,5,5,1,0,11,2.730264754539414,4,1,0
2,0,5,1,0,11,2.6565292649307444,4,1,0
2,0,5,1,0,11,2.309773178662944,4,1,0
5,0,5,1,0,11,2.2230841570959945,6,1,0
2,0,5,1,0,11,2.417387136470192,6,1,0
5,7,5,1,0,11,2.1334058589232874,6,1,0
2,0,5,1,0,11,2.7093398182991164,6,1,0
5,0,5,1,0,11,2.683432754382556,6,1,0
5,7,5,1,0,11,1.7607427087389278,6,1,0
2,0,5,1,0,11,1.4199651756826417,4,1,0
5,5,5,1,0,11,3.01424603208632,4,1,0
2,7,5,1,0,11,2.623647222267418,4,1,0
5,0,5,1,0,11,2.348633774537784,4,1,0
2,7,5,1,0,11,1.1469445790235118,6,1,0
5,5,5,1,0,11,1.7836604960497306,6,1,0
5,0,5,1,0,11,2.0038705393404883,6,1,0
2,5,5,1,0,11,2.806989520753841,6,1,0
5,5,5,1,0,11,2.395465774694641,4,1,0
5,5,5,1,0,11,1.89625658153324,4,1,0
5,0,5,1,0,11,1.993906283987965,6,1,0
2,5,5,1,0,11,1.7846569215849828,6,1,0
5,5,5,1,0,11,3.162713436838912,4,1,0
2,5,5,1,0,11,1.0114307062291992,6,1,0
2,0,5,1,0,11,2.1732628803333798,4,1,0
5,0,5,1,0,11,1.5275791334898898,4,1,0
5,0,5,1,0,11,3.381927054594418,4,1,0
2,7,5,1,0,11,2.220094880490237,4,1,0
5,0,5,1,0,11,2.6435757329724643,4,1,0
2,5,5,1,0,11,2.9275570105193696,6,1,0
2,7,5,1,0,11,1.912199390097277,6,1,0
2,7,5,1,0,11,1.531564835630899,4,1,0
2,5,5,1,0,11,2.1742593058686315,6,1,0
2,0,5,1,0,11,2.6535399883249875,6,1,0
5,5,5,1,0,11,2.2171056038844803,4,1,0
5,7,5,1,0,11,2.309773178662944,6,1,0
5,0,5,1,0,11,3.484558884725404,4,1,0
5,0,5,1,0,11,1.291426281635095,6,1,0
5,7,5,1,0,11,2.690407733129322,6,1,0
2,0,5,1,0,11,3.272320245716665,4,1,0
5,0,5,1,0,11,2.010845518087254,6,1,0
2,0,5,1,0,11,2.6475614351134733,6,1,0
2,0,5,1,0,11,2.590765179604092,4,1,0
5,7,5,1,0,11,2.135398709993792,4,1,0
2,5,5,1,0,11,2.2878518168873936,4,1,0
5,0,5,1,0,11,2.645568584042969,6,1,0
5,7,5,1,0,11,1.9032315602800065,6,1,0
5,5,5,1,0,11,2.52898679641845,6,1,0
2,5,5,1,0,11,1.3312833030451872,6,1,0
5,5,5,1,0,11,1.828499645136084,4,1,0
2,5,5,1,0,11,2.2659304551118438,4,1,0
5,5,5,1,0,11,1.3043798135933748,4,1,0
5,0,5,1,0,11,1.7976104535432629,6,1,0
2,7,5,1,0,11,2.533968924094711,4,1,0
5,0,5,1,0,11,1.395054537301334,4,1,0
5,7,5,1,0,11,3.172677692191435,4,1,0
2,5,5,1,0,11,2.179241433544893,4,1,0
2,5,5,1,0,11,1.9271457731260613,6,1,0
5,5,5,1,0,11,2.413401434329183,6,1,0
2,5,5,1,0,11,1.6531287509316792,4,1,0
2,0,5,1,0,11,2.0237990500455347,4,1,0
5,7,5,1,0,11,2.398455051300399,6,1,0
5,7,5,1,0,11,2.049706113962094,6,1,0
5,0,5,1,0,11,2.7153183715106297,4,1,0
5,5,5,1,0,11,2.840867988952419,6,1,0
2,0,5,1,0,11,2.743218286497694,4,1,0
2,0,5,1,0,11,2.7173112225811344,6,1,0
5,0,5,1,0,11,2.2390269656600306,6,1,0
2,0,5,1,0,11,1.9689956456066584,6,1,0
2,7,5,1,0,11,1.5624540272237202,4,1,0
5,0,5,1,0,11,2.0955416885837,6,1,0
5,7,5,1,0,11,2.541940328376729,6,1,0
5,0,5,1,0,11,2.1005238162599613,4,1,0
5,0,5,1,0,11,1.4638078992337429,6,1,0
2,0,5,1,0,11,2.724286201327901,6,1,0
5,7,5,1,0,11,2.062659645920374,4,1,0
5,5,5,1,0,11,1.8444424537001207,4,1,0
2,0,5,1,0,11,2.044723986285833,6,1,0
5,0,5,1,0,11,1.478754282262527,6,1,0
2,5,5,1,0,11,2.529983221953702,4,1,0
2,0,5,1,0,11,2.2788839870701234,4,1,0
2,0,5,1,0,11,2.3655730086370728,4,1,0
5,5,5,1,0,11,1.454840069416472,4,1,0
5,0,5,1,0,11,2.359594455425559,4,1,0
5,7,5,1,0,11,3.0949565004417554,6,1,0
5,7,5,1,0,11,3.410823395116734,6,1,0
2,5,5,1,0,11,3.1945990539669853,6,1,0
2,7,5,1,0,11,2.661511392607005,6,1,0
2,7,5,1,0,11,1.2565513879012649,6,1,0
2,7,5,1,0,11,2.0048669648757413,4,1,0
5,7,5,1,0,11,2.3785265405953533,6,1,0
5,7,5,1,0,11,2.5060690091076467,6,1,0
2,5,5,1,0,11,2.739232584356685,6,1,0
2,0,5,1,0,11,2.582793775322074,4,1,0
2,0,5,1,0,11,3.1786562454029483,6,1,0
5,7,5,1,0,11,1.6541251764669318,6,1,0
5,5,5,1,0,11,1.9291386241965665,6,1,0
2,7,5,1,0,11,1.990917007382209,4,1,0
2,5,5,1,0,11,2.6654970947480146,4,1,0
5,0,5,1,0,11,2.775103903625768,4,1,0
2,0,5,1,0,11,1.8723423686871847,6,1,0
5,0,5,1,0,11,1.7059393043000513,4,1,0
2,7,5,1,0,11,1.7198892617935837,4,1,0
2,5,5,1,0,11,3.046131649214393,6,1,0
5,0,5,1,0,11,2.1244380291060168,6,1,0
2,5,5,1,0,11,2.4492727535982657,4,1,0
5,5,5,1,0,11,2.2171056038844803,6,1,0
5,7,5,1,0,11,2.9295498615898734,6,1,0
5,5,5,1,0,11,2.414397859864436,6,1,0
5,5,5,1,0,11,2.7123290949048724,4,1,0
5,5,5,1,0,11,2.418383562005445,6,1,0
2,7,5,1,0,11,2.520018966601179,4,1,0
5,5,5,1,0,11,1.97397777328292,4,1,0
5,7,5,1,0,11,2.2848625402816367,6,1,0
2,7,5,1,0,11,1.2206800686321817,4,1,0
5,5,5,1,0,11,2.629625775478932,6,1,0
2,0,5,1,0,11,2.1772485824743883,4,1,0
2,5,5,1,0,11,2.4054300300471647,6,1,0
2,7,5,1,0,11,2.024795475580787,6,1,0
5,5,5,1,0,11,2.085577433231177,4,1,0
5,5,5,1,0,11,2.148352241952072,6,1,0
5,7,5,1,0,11,2.8926821167855388,6,1,0
5,0,5,1,0,11,2.026788326651292,4,1,0
5,5,5,1,0,11,2.4432942003867524,4,1,0
2,7,5,1,0,11,2.318741008480215,4,1,0
5,0,5,1,0,11,2.1862164122916594,4,1,0
2,7,5,1,0,11,2.3934729236241377,6,1,0
2,0,5,1,0,11,1.94807070936636,4,1,0
2,5,5,1,0,11,2.070631050202393,6,1,0
2,5,5,1,0,11,1.865367389940419,6,1,0
2,7,5,1,0,11,2.515036838924918,6,1,0
5,7,5,1,0,11,2.5010868814313856,6,1,0
2,0,5,1,0,11,0.7702957266981428,6,1,0
2,0,5,1,0,11,2.690407733129322,4,1,0
5,7,5,1,0,11,2.3227267106212244,4,1,0
5,5,5,1,0,11,2.155327220698838,4,1,0
5,5,5,1,0,11,2.321730285085972,6,1,0
5,7,5,1,0,11,2.8129680739653558,4,1,0
5,5,5,1,0,11,2.5010868814313856,4,1,0
5,7,5,1,0,11,2.509058285713404,4,1,0
2,5,5,1,0,11,3.098942202582765,4,1,0
5,0,5,1,0,11,3.0710422875957,6,1,0
2,0,5,1,0,11,2.372547987383839,6,1,0
5,5,5,1,0,11,2.786064584513543,4,1,0
5,7,5,1,0,11,2.055684667173608,6,1,0
2,7,5,1,0,11,1.93511717740808,4,1,0
2,0,5,1,0,11,1.3860867074840633,4,1,0
2,0,5,1,0,11,1.855403134587896,6,1,0
2,0,5,1,0,11,2.8657786273337265,4,1,0
5,5,5,1,0,11,3.0491209258201497,4,1,0
2,7,5,1,0,11,1.798606879078515,6,1,0
5,0,5,1,0,11,2.6515471372544823,6,1,0
2,5,5,1,0,11,1.6521323253964273,6,1,0
5,7,5,1,0,11,2.790050286654552,6,1,0
5,7,5,1,0,11,2.114473773753493,4,1,0
2,7,5,1,0,11,1.0971233022608968,6,1,0
2,5,5,1,0,11,2.762150371667488,6,1,0
2,5,5,1,0,11,2.531976073024207,6,1,0
2,0,5,1,0,11,2.1712700292628746,4,1,0
5,5,5,1,0,11,2.366569434172325,4,1,0
5,0,5,1,0,11,2.4442906259220045,6,1,0
5,5,5,1,0,11,1.852413857982139,6,1,0
2,7,5,1,0,11,2.863785776263222,4,1,0
5,5,5,1,0,11,2.601725860491868,6,1,0
5,7,5,1,0,11,2.413401434329183,4,1,0
5,7,5,1,0,11,2.2709125827881045,4,1,0
2,0,5,1,0,11,2.6346079031551937,4,1,0
5,0,5,1,0,11,1.8185353897835608,4,1,0
5,0,5,1,0,11,2.590765179604092,4,1,0
2,5,5,1,0,11,1.2465871325487416,6,1,0
5,7,5,1,0,11,2.402440753441408,4,1,0
2,5,5,1,0,11,3.2573738626878805,6,1,0
2,0,5,1,0,11,2.641582881901959,4,1,0
5,7,5,1,0,11,1.1868016004336035,4,1,0
5,7,5,1,0,11,1.216694366491173,4,1,0
5,5,5,1,0,11,2.7053541161581065,6,1,0
5,0,5,1,0,11,2.411408583258679,4,1,0
2,7,5,1,0,11,1.859388836728905,6,1,0
5,5,5,1,0,11,2.252976923153563,4,1,0
2,0,5,1,0,11,1.2844513028883289,6,1,0
2,0,5,1,0,11,1.9102065390267728,4,1,0
5,5,5,1,0,11,2.1971770931794348,6,1,0
2,5,5,1,0,11,2.5269939453479453,6,1,0
5,0,5,1,0,11,2.3008053488456737,6,1,0
2,7,5,1,0,11,2.6625078181422577,6,1,0
5,0,5,1,0,11,3.1477670538101274,6,1,0
5,7,5,1,0,11,1.920170794379296,4,1,0
5,0,5,1,0,11,2.3356802425795045,6,1,0
2,5,5,1,0,11,1.508647048320096,4,1,0
5,7,5,1,0,11,1.294415558240852,4,1,0
2,0,5,1,0,11,3.321145096944027,4,1,0
2,5,5,1,0,11,2.080595305554916,4,1,0
5,7,5,1,0,11,1.554482622941702,4,1,0
5,5,5,1,0,11,2.187212837826912,4,1,0
5,5,5,1,0,11,2.1842235612211547,6,1,0
2,0,5,1,0,11,1.987927730776452,4,1,0
2,7,5,1,0,11,2.206144922996705,6,1,0
5,0,5,1,0,11,2.044723986285833,6,1,0
5,7,5,1,0,11,2.9813639894229933,4,1,0
2,5,5,1,0,11,1.443879388528697,4,1,0
5,5,5,1,0,11,2.432333519498977,4,1,0
2,5,5,1,0,11,1.6471501977201657,6,1,0
2,7,5,1,0,11,2.795032414330814,6,1,0
2,0,5,1,0,11,1.8185353897835608,6,1,0
2,7,5,1,0,11,1.67505011270723,6,1,0
5,5,5,1,0,11,1.9301350497318184,4,1,0
5,5,5,1,0,11,2.3815158172011093,4,1,0
5,0,5,1,0,11,2.41639071093494,6,1,0
5,0,5,1,0,11,2.264934029576591,4,1,0
5,5,5,1,0,11,2.51603326446017,6,1,0
5,0,5,1,0,11,3.169688415585678,6,1,0
5,0,5,1,0,11,1.474768580121518,6,1,0
2,5,5,1,0,11,2.4980976048256287,4,1,0
2,5,5,1,0,11,2.9335355637308838,4,1,0
5,7,5,1,0,11,2.580800924251569,6,1,0
5,5,5,1,0,11,3.2663416925051507,6,1,0
5,5,5,1,0,11,2.163298624980856,4,1,0
5,7,5,1,0,11,1.1828158982925945,6,1,0
2,7,5,1,0,11,2.0297776032570485,4,1,0
5,0,5,1,0,11,1.4319222821056692,4,1,0
5,5,5,1,0,11,2.964424755323704,4,1,0
2,0,5,1,0,11,2.891685691250286,6,1,0
5,5,5,1,0,11,2.7611539461322354,4,1,0
5,5,5,1,0,11,2.2210913060254893,6,1,0
2,5,5,1,0,11,2.67645777563579,6,1,0
2,7,5,1,0,11,1.685014368059753,4,1,0
2,5,5,1,0,11,2.220094880490237,6,1,0
2,5,5,1,0,11,2.519022541065927,4,1,0
5,5,5,1,0,11,2.608700839238633,6,1,0
5,7,5,1,0,11,2.8976642444618,4,1,0
5,5,5,1,0,11,1.7089285809058083,4,1,0
2,5,5,1,0,11,2.0138347946930115,6,1,0
5,7,5,1,0,11,2.0955416885837,6,1,0
2,5,5,1,0,11,3.54334799130529,6,1,0
5,5,5,1,0,11,2.9713997340704705,6,1,0
2,0,5,1,0,11,2.942503393548154,4,1,0
2,5,5,1,0,11,2.614679392450148,4,1,0
5,0,5,1,0,11,2.2858589658168893,6,1,0
2,0,5,1,0,11,1.991913432917461,4,1,0
5,7,5,1,0,11,3.351037863001596,4,1,0
5,0,5,1,0,11,2.535961775165216,6,1,0
5,0,5,1,0,11,1.831488921741841,4,1,0
5,7,5,1,0,11,3.255381011617376,4,1,0
2,5,5,1,0,11,1.047302025498282,4,1,0
2,0,5,1,0,11,2.207141348531957,6,1,0
2,0,5,1,0,11,1.887288751715969,4,1,0
2,0,5,1,0,11,2.1403808376700537,6,1,0
5,7,5,1,0,11,1.7497820278511524,4,1,0
5,5,5,1,0,11,2.344648072396774,6,1,0
5,0,5,1,0,11,3.1876240752202194,4,1,0
2,7,5,1,0,11,2.713325520440125,4,1,0
2,5,5,1,0,11,2.215112752813976,6,1,0
5,7,5,1,0,11,2.9444962446186587,6,1,0
2,5,5,1,0,11,2.098530965189457,4,1,0
5,5,5,1,0,11,3.160720585768407,6,1,0
5,7,5,1,0,11,2.2768911359996182,4,1,0
2,0,5,1,0,11,2.568843817828542,4,1,0
2,0,5,1,0,11,2.3306981149032424,4,1,0
2,5,5,1,0,11,1.294415558240852,6,1,0
2,0,5,1,0,11,2.8797285848272587,4,1,0
2,7,5,1,0,11,3.260363139293637,4,1,0
2,5,5,1,0,11,2.854817946445951,4,1,0
5,0,5,1,0,11,2.419379987540697,4,1,0
5,5,5,1,0,11,2.2091341996024623,6,1,0
2,5,5,1,0,11,1.77469266623246,6,1,0
2,7,5,1,0,11,2.5130439878544126,4,1,0
2,0,5,1,0,11,1.9530528370426208,4,1,0
2,7,5,1,0,11,2.1344022844585395,4,1,0
5,7,5,1,0,11,1.9261493475908091,6,1,0
2,0,5,1,0,11,2.131413007852782,4,1,0
5,0,5,1,0,11,1.4976863674323209,6,1,0
